Date,Temp,RH
2021/07/22 1:48,27.9,,
2021/07/22 1:49,27.9,,
2021/07/22 1:50,28.0,,
2021/07/22 1:51,28.0,,
2021/07/22 1:52,28.0,,
2021/07/22 1:53,27.9,,
2021/07/22 1:54,27.9,,
2021/07/22 1:55,27.9,,
2021/07/22 1:56,27.9,,
2021/07/22 1:57,27.9,,
2021/07/22 1:58,27.9,,
2021/07/22 1:59,27.8,,
2021/07/22 2:00,27.8,,
2021/07/22 2:01,27.8,,
2021/07/22 2:02,27.9,,
2021/07/22 2:03,27.9,,
2021/07/22 2:04,27.9,,
2021/07/22 2:05,27.9,,
2021/07/22 2:06,27.9,,
2021/07/22 2:07,27.9,,
2021/07/22 2:08,27.9,,
2021/07/22 2:09,28.0,,
2021/07/22 2:10,28.0,,
2021/07/22 2:11,28.0,,
2021/07/22 2:12,27.9,,
2021/07/22 2:13,27.9,,
2021/07/22 2:14,27.9,,
2021/07/22 2:15,27.9,,
2021/07/22 2:16,27.9,,
2021/07/22 2:17,27.9,,
2021/07/22 2:18,27.9,,
2021/07/22 2:19,27.9,,
2021/07/22 2:20,27.9,,
2021/07/22 2:21,27.9,,
2021/07/22 2:22,27.8,,
2021/07/22 2:23,27.8,,
2021/07/22 2:24,27.9,,
2021/07/22 2:25,27.9,,
2021/07/22 2:26,27.9,,
2021/07/22 2:27,27.9,,
2021/07/22 2:28,27.9,,
2021/07/22 2:29,27.9,,
2021/07/22 2:30,27.9,,
2021/07/22 2:31,27.8,,
2021/07/22 2:32,27.8,,
2021/07/22 2:33,27.8,,
2021/07/22 2:34,27.8,,
2021/07/22 2:35,27.8,,
2021/07/22 2:36,27.8,,
2021/07/22 2:37,27.7,,
2021/07/22 2:38,27.7,,
2021/07/22 2:39,27.7,,
2021/07/22 2:40,27.7,,
2021/07/22 2:41,27.7,,
2021/07/22 2:42,27.8,,
2021/07/22 2:43,27.8,,
2021/07/22 2:44,27.8,,
2021/07/22 2:45,27.8,,
2021/07/22 2:46,27.8,,
2021/07/22 2:47,27.8,,
2021/07/22 2:48,27.8,,
2021/07/22 2:49,27.8,,
2021/07/22 2:50,27.8,,
2021/07/22 2:51,27.8,,
2021/07/22 2:52,27.8,,
2021/07/22 2:53,27.8,,
2021/07/22 2:54,27.8,,
2021/07/22 2:55,27.8,,
2021/07/22 2:56,27.8,,
2021/07/22 2:57,27.8,,
2021/07/22 2:58,27.8,,
2021/07/22 2:59,27.8,,
2021/07/22 3:00,27.7,,
2021/07/22 3:01,27.7,,
2021/07/22 3:02,27.7,,
2021/07/22 3:03,27.7,,
2021/07/22 3:04,27.7,,
2021/07/22 3:05,27.7,,
2021/07/22 3:06,27.8,,
2021/07/22 3:07,27.8,,
2021/07/22 3:08,27.8,,
2021/07/22 3:09,27.8,,
2021/07/22 3:10,27.8,,
2021/07/22 3:11,27.8,,
2021/07/22 3:12,27.8,,
2021/07/22 3:13,27.8,,
2021/07/22 3:14,27.8,,
2021/07/22 3:15,27.8,,
2021/07/22 3:16,27.9,,
2021/07/22 3:17,27.9,,
2021/07/22 3:18,27.9,,
2021/07/22 3:19,27.9,,
2021/07/22 3:20,27.8,,
2021/07/22 3:21,27.8,,
2021/07/22 3:22,27.8,,
2021/07/22 3:23,27.8,,
2021/07/22 3:24,27.8,,
2021/07/22 3:25,27.8,,
2021/07/22 3:26,27.8,,
2021/07/22 3:27,27.8,,
2021/07/22 3:28,27.8,,
2021/07/22 3:29,27.8,,
2021/07/22 3:30,27.8,,
2021/07/22 3:31,27.8,,
2021/07/22 3:32,27.8,,
2021/07/22 3:33,27.8,,
2021/07/22 3:34,27.8,,
2021/07/22 3:35,27.8,,
2021/07/22 3:36,27.8,,
2021/07/22 3:37,27.8,,
2021/07/22 3:38,27.8,,
2021/07/22 3:39,27.8,,
2021/07/22 3:40,27.8,,
2021/07/22 3:41,27.7,,
2021/07/22 3:42,27.7,,
2021/07/22 3:43,27.7,,
2021/07/22 3:44,27.7,,
2021/07/22 3:45,27.7,,
2021/07/22 3:46,27.7,,
2021/07/22 3:47,27.7,,
2021/07/22 3:48,27.8,,
2021/07/22 3:49,27.8,,
2021/07/22 3:50,27.8,,
2021/07/22 3:51,27.8,,
2021/07/22 3:52,27.8,,
2021/07/22 3:53,27.8,,
2021/07/22 3:54,27.8,,
2021/07/22 3:55,27.8,,
2021/07/22 3:56,27.8,,
2021/07/22 3:57,27.8,,
2021/07/22 3:58,27.8,,
2021/07/22 3:59,27.8,,
2021/07/22 4:00,27.8,,
2021/07/22 4:01,27.8,,
2021/07/22 4:02,27.8,,
2021/07/22 4:03,27.8,,
2021/07/22 4:04,27.8,,
2021/07/22 4:05,27.8,,
2021/07/22 4:06,27.8,,
2021/07/22 4:07,27.7,,
2021/07/22 4:08,27.8,,
2021/07/22 4:09,27.8,,
2021/07/22 4:10,27.8,,
2021/07/22 4:11,27.8,,
2021/07/22 4:12,27.8,,
2021/07/22 4:13,27.8,,
2021/07/22 4:14,27.7,,
2021/07/22 4:15,27.7,,
2021/07/22 4:16,27.7,,
2021/07/22 4:17,27.7,,
2021/07/22 4:18,27.8,,
2021/07/22 4:19,27.8,,
2021/07/22 4:20,27.8,,
2021/07/22 4:21,27.8,,
2021/07/22 4:22,27.8,,
2021/07/22 4:23,27.8,,
2021/07/22 4:24,27.7,,
2021/07/22 4:25,27.7,,
2021/07/22 4:26,27.7,,
2021/07/22 4:27,27.7,,
2021/07/22 4:28,27.6,,
2021/07/22 4:29,27.6,,
2021/07/22 4:30,27.6,,
2021/07/22 4:31,27.6,,
2021/07/22 4:32,27.6,,
2021/07/22 4:33,27.6,,
2021/07/22 4:34,27.6,,
2021/07/22 4:35,27.6,,
2021/07/22 4:36,27.7,,
2021/07/22 4:37,27.7,,
2021/07/22 4:38,27.7,,
2021/07/22 4:39,27.7,,
2021/07/22 4:40,27.6,,
2021/07/22 4:41,27.6,,
2021/07/22 4:42,27.6,,
2021/07/22 4:43,27.6,,
2021/07/22 4:44,27.6,,
2021/07/22 4:45,27.6,,
2021/07/22 4:46,27.6,,
2021/07/22 4:47,27.5,,
2021/07/22 4:48,27.6,,
2021/07/22 4:49,27.6,,
2021/07/22 4:50,27.6,,
2021/07/22 4:51,27.6,,
2021/07/22 4:52,27.6,,
2021/07/22 4:53,27.5,,
2021/07/22 4:54,27.6,,
2021/07/22 4:55,27.6,,
2021/07/22 4:56,27.6,,
2021/07/22 4:57,27.6,,
2021/07/22 4:58,27.6,,
2021/07/22 4:59,27.6,,
2021/07/22 5:00,27.6,,
2021/07/22 5:01,27.6,,
2021/07/22 5:02,27.5,,
2021/07/22 5:03,27.5,,
2021/07/22 5:04,27.5,,
2021/07/22 5:05,27.5,,
2021/07/22 5:06,27.5,,
2021/07/22 5:07,27.5,,
2021/07/22 5:08,27.5,,
2021/07/22 5:09,27.5,,
2021/07/22 5:10,27.5,,
2021/07/22 5:11,27.5,,
2021/07/22 5:12,27.5,,
2021/07/22 5:13,27.5,,
2021/07/22 5:14,27.5,,
2021/07/22 5:15,27.5,,
2021/07/22 5:16,27.5,,
2021/07/22 5:17,27.5,,
2021/07/22 5:18,27.5,,
2021/07/22 5:19,27.5,,
2021/07/22 5:20,27.5,,
2021/07/22 5:21,27.5,,
2021/07/22 5:22,27.5,,
2021/07/22 5:23,27.5,,
2021/07/22 5:24,27.5,,
2021/07/22 5:25,27.5,,
2021/07/22 5:26,27.5,,
2021/07/22 5:27,27.5,,
2021/07/22 5:28,27.5,,
2021/07/22 5:29,27.5,,
2021/07/22 5:30,27.4,,
2021/07/22 5:31,27.5,,
2021/07/22 5:32,27.5,,
2021/07/22 5:33,27.5,,
2021/07/22 5:34,27.5,,
2021/07/22 5:35,27.5,,
2021/07/22 5:36,27.6,,
2021/07/22 5:37,27.6,,
2021/07/22 5:38,27.6,,
2021/07/22 5:39,27.6,,
2021/07/22 5:40,27.6,,
2021/07/22 5:41,27.6,,
2021/07/22 5:42,27.5,,
2021/07/22 5:43,27.5,,
2021/07/22 5:44,27.5,,
2021/07/22 5:45,27.5,,
2021/07/22 5:46,27.6,,
2021/07/22 5:47,27.6,,
2021/07/22 5:48,27.6,,
2021/07/22 5:49,27.6,,
2021/07/22 5:50,27.6,,
2021/07/22 5:51,27.6,,
2021/07/22 5:52,27.6,,
2021/07/22 5:53,27.6,,
2021/07/22 5:54,27.6,,
2021/07/22 5:55,27.6,,
2021/07/22 5:56,27.6,,
2021/07/22 5:57,27.6,,
2021/07/22 5:58,27.6,,
2021/07/22 5:59,27.6,,
2021/07/22 6:00,27.6,,
2021/07/22 6:01,27.6,,
2021/07/22 6:02,27.5,,
2021/07/22 6:03,27.5,,
2021/07/22 6:04,27.5,,
2021/07/22 6:05,27.5,,
2021/07/22 6:06,27.5,,
2021/07/22 6:07,27.5,,
2021/07/22 6:08,27.5,,
2021/07/22 6:09,27.5,,
2021/07/22 6:10,27.5,,
2021/07/22 6:11,27.5,,
2021/07/22 6:12,27.5,,
2021/07/22 6:13,27.5,,
2021/07/22 6:14,27.5,,
2021/07/22 6:15,27.5,,
2021/07/22 6:16,27.5,,
2021/07/22 6:17,27.5,,
2021/07/22 6:18,27.6,,
2021/07/22 6:19,27.6,,
2021/07/22 6:20,27.6,,
2021/07/22 6:21,27.6,,
2021/07/22 6:22,27.6,,
2021/07/22 6:23,27.6,,
2021/07/22 6:24,27.5,,
2021/07/22 6:25,27.6,,
2021/07/22 6:26,27.5,,
2021/07/22 6:27,27.5,,
2021/07/22 6:28,27.6,,
2021/07/22 6:29,27.6,,
2021/07/22 6:30,27.6,,
2021/07/22 6:31,27.6,,
2021/07/22 6:32,27.6,,
2021/07/22 6:33,27.6,,
2021/07/22 6:34,27.7,,
2021/07/22 6:35,27.7,,
2021/07/22 6:36,27.7,,
2021/07/22 6:37,27.7,,
2021/07/22 6:38,27.7,,
2021/07/22 6:39,27.7,,
2021/07/22 6:40,27.7,,
2021/07/22 6:41,27.7,,
2021/07/22 6:42,27.6,,
2021/07/22 6:43,27.6,,
2021/07/22 6:44,27.7,,
2021/07/22 6:45,27.7,,
2021/07/22 6:46,27.6,,
2021/07/22 6:47,27.6,,
2021/07/22 6:48,27.6,,
2021/07/22 6:49,27.6,,
2021/07/22 6:50,27.6,,
2021/07/22 6:51,27.6,,
2021/07/22 6:52,27.6,,
2021/07/22 6:53,27.6,,
2021/07/22 6:54,27.7,,
2021/07/22 6:55,27.7,,
2021/07/22 6:56,27.7,,
2021/07/22 6:57,27.7,,
2021/07/22 6:58,27.7,,
2021/07/22 6:59,27.7,,
2021/07/22 7:00,27.7,,
2021/07/22 7:01,27.7,,
2021/07/22 7:02,27.7,,
2021/07/22 7:03,27.7,,
2021/07/22 7:04,27.7,,
2021/07/22 7:05,27.7,,
2021/07/22 7:06,27.7,,
2021/07/22 7:07,27.7,,
2021/07/22 7:08,27.7,,
2021/07/22 7:09,27.7,,
2021/07/22 7:10,27.7,,
2021/07/22 7:11,27.7,,
2021/07/22 7:12,27.7,,
2021/07/22 7:13,27.8,,
2021/07/22 7:14,27.8,,
2021/07/22 7:15,27.8,,
2021/07/22 7:16,27.9,,
2021/07/22 7:17,27.9,,
2021/07/22 7:18,27.9,,
2021/07/22 7:19,28.0,,
2021/07/22 7:20,28.0,,
2021/07/22 7:21,28.1,,
2021/07/22 7:22,28.1,,
2021/07/22 7:23,28.2,,
2021/07/22 7:24,28.2,,
2021/07/22 7:25,28.3,,
2021/07/22 7:26,28.4,,
2021/07/22 7:27,28.4,,
2021/07/22 7:28,28.4,,
2021/07/22 7:29,28.4,,
2021/07/22 7:30,28.4,,
2021/07/22 7:31,28.4,,
2021/07/22 7:32,28.4,,
2021/07/22 7:33,28.4,,
2021/07/22 7:34,28.3,,
2021/07/22 7:35,28.4,,
2021/07/22 7:36,28.4,,
2021/07/22 7:37,28.4,,
2021/07/22 7:38,28.4,,
2021/07/22 7:39,28.5,,
2021/07/22 7:40,28.5,,
2021/07/22 7:41,28.5,,
2021/07/22 7:42,28.6,,
2021/07/22 7:43,28.6,,
2021/07/22 7:44,28.7,,
2021/07/22 7:45,28.7,,
2021/07/22 7:46,28.8,,
2021/07/22 7:47,28.9,,
2021/07/22 7:48,28.9,,
2021/07/22 7:49,28.9,,
2021/07/22 7:50,28.9,,
2021/07/22 7:51,28.9,,
2021/07/22 7:52,29.0,,
2021/07/22 7:53,29.0,,
2021/07/22 7:54,29.0,,
2021/07/22 7:55,29.1,,
2021/07/22 7:56,29.1,,
2021/07/22 7:57,29.1,,
2021/07/22 7:58,29.0,,
2021/07/22 7:59,29.0,,
2021/07/22 8:00,29.0,,
2021/07/22 8:01,29.0,,
2021/07/22 8:02,29.0,,
2021/07/22 8:03,29.1,,
2021/07/22 8:04,29.1,,
2021/07/22 8:05,29.1,,
2021/07/22 8:06,29.2,,
2021/07/22 8:07,29.1,,
2021/07/22 8:08,29.1,,
2021/07/22 8:09,29.1,,
2021/07/22 8:10,29.1,,
2021/07/22 8:11,29.1,,
2021/07/22 8:12,29.1,,
2021/07/22 8:13,29.1,,
2021/07/22 8:14,29.2,,
2021/07/22 8:15,29.2,,
2021/07/22 8:16,29.3,,
2021/07/22 8:17,29.3,,
2021/07/22 8:18,29.4,,
2021/07/22 8:19,29.4,,
2021/07/22 8:20,29.5,,
2021/07/22 8:21,29.4,,
2021/07/22 8:22,29.5,,
2021/07/22 8:23,29.6,,
2021/07/22 8:24,29.7,,
2021/07/22 8:25,29.8,,
2021/07/22 8:26,29.7,,
2021/07/22 8:27,29.6,,
2021/07/22 8:28,29.6,,
2021/07/22 8:29,29.6,,
2021/07/22 8:30,29.6,,
2021/07/22 8:31,29.6,,
2021/07/22 8:32,29.7,,
2021/07/22 8:33,29.8,,
2021/07/22 8:34,29.8,,
2021/07/22 8:35,29.9,,
2021/07/22 8:36,29.9,,
2021/07/22 8:37,29.9,,
2021/07/22 8:38,29.9,,
2021/07/22 8:39,29.9,,
2021/07/22 8:40,29.9,,
2021/07/22 8:41,29.8,,
2021/07/22 8:42,29.8,,
2021/07/22 8:43,29.8,,
2021/07/22 8:44,29.9,,
2021/07/22 8:45,29.9,,
2021/07/22 8:46,30.0,,
2021/07/22 8:47,29.9,,
2021/07/22 8:48,30.0,,
2021/07/22 8:49,30.0,,
2021/07/22 8:50,29.9,,
2021/07/22 8:51,29.9,,
2021/07/22 8:52,29.8,,
2021/07/22 8:53,29.7,,
2021/07/22 8:54,29.7,,
2021/07/22 8:55,29.7,,
2021/07/22 8:56,29.6,,
2021/07/22 8:57,29.6,,
2021/07/22 8:58,29.5,,
2021/07/22 8:59,29.5,,
2021/07/22 9:00,29.4,,
2021/07/22 9:01,29.4,,
2021/07/22 9:02,29.5,,
2021/07/22 9:03,29.5,,
2021/07/22 9:04,29.5,,
2021/07/22 9:05,29.6,,
2021/07/22 9:06,29.7,,
2021/07/22 9:07,29.8,,
2021/07/22 9:08,29.7,,
2021/07/22 9:09,29.7,,
2021/07/22 9:10,29.7,,
2021/07/22 9:11,29.8,,
2021/07/22 9:12,29.9,,
2021/07/22 9:13,29.9,,
2021/07/22 9:14,29.9,,
2021/07/22 9:15,29.9,,
2021/07/22 9:16,29.9,,
2021/07/22 9:17,29.9,,
2021/07/22 9:18,29.9,,
2021/07/22 9:19,30.0,,
2021/07/22 9:20,30.0,,
2021/07/22 9:21,30.0,,
2021/07/22 9:22,30.0,,
2021/07/22 9:23,30.0,,
2021/07/22 9:24,30.1,,
2021/07/22 9:25,30.2,,
2021/07/22 9:26,30.3,,
2021/07/22 9:27,30.3,,
2021/07/22 9:28,30.3,,
2021/07/22 9:29,30.4,,
2021/07/22 9:30,30.4,,
2021/07/22 9:31,30.4,,
2021/07/22 9:32,30.3,,
2021/07/22 9:33,30.4,,
2021/07/22 9:34,30.4,,
2021/07/22 9:35,30.3,,
2021/07/22 9:36,30.2,,
2021/07/22 9:37,30.1,,
2021/07/22 9:38,30.1,,
2021/07/22 9:39,30.2,,
2021/07/22 9:40,30.2,,
2021/07/22 9:41,30.2,,
2021/07/22 9:42,30.2,,
2021/07/22 9:43,30.2,,
2021/07/22 9:44,30.3,,
2021/07/22 9:45,30.2,,
2021/07/22 9:46,30.3,,
2021/07/22 9:47,30.3,,
2021/07/22 9:48,30.4,,
2021/07/22 9:49,30.5,,
2021/07/22 9:50,30.4,,
2021/07/22 9:51,30.5,,
2021/07/22 9:52,30.5,,
2021/07/22 9:53,30.5,,
2021/07/22 9:54,30.5,,
2021/07/22 9:55,30.5,,
2021/07/22 9:56,30.4,,
2021/07/22 9:57,30.4,,
2021/07/22 9:58,30.4,,
2021/07/22 9:59,30.5,,
2021/07/22 10:00,30.4,,
2021/07/22 10:01,30.5,,
2021/07/22 10:02,30.4,,
2021/07/22 10:03,30.4,,
2021/07/22 10:04,30.4,,
2021/07/22 10:05,30.3,,
2021/07/22 10:06,30.4,,
2021/07/22 10:07,30.4,,
2021/07/22 10:08,30.3,,
2021/07/22 10:09,30.3,,
2021/07/22 10:10,30.3,,
2021/07/22 10:11,30.3,,
2021/07/22 10:12,30.4,,
2021/07/22 10:13,30.5,,
2021/07/22 10:14,30.6,,
2021/07/22 10:15,30.6,,
2021/07/22 10:16,30.6,,
2021/07/22 10:17,30.6,,
2021/07/22 10:18,30.6,,
2021/07/22 10:19,30.6,,
2021/07/22 10:20,30.6,,
2021/07/22 10:21,30.6,,
2021/07/22 10:22,30.6,,
2021/07/22 10:23,30.5,,
2021/07/22 10:24,30.5,,
2021/07/22 10:25,30.5,,
2021/07/22 10:26,30.5,,
2021/07/22 10:27,30.4,,
2021/07/22 10:28,30.4,,
2021/07/22 10:29,30.3,,
2021/07/22 10:30,30.3,,
2021/07/22 10:31,30.3,,
2021/07/22 10:32,30.3,,
2021/07/22 10:33,30.3,,
2021/07/22 10:34,30.3,,
2021/07/22 10:35,30.3,,
2021/07/22 10:36,30.3,,
2021/07/22 10:37,30.3,,
2021/07/22 10:38,30.3,,
2021/07/22 10:39,30.3,,
2021/07/22 10:40,30.3,,
2021/07/22 10:41,30.3,,
2021/07/22 10:42,30.2,,
2021/07/22 10:43,30.2,,
2021/07/22 10:44,30.1,,
2021/07/22 10:45,30.1,,
2021/07/22 10:46,30.1,,
2021/07/22 10:47,30.0,,
2021/07/22 10:48,30.0,,
2021/07/22 10:49,30.0,,
2021/07/22 10:50,30.0,,
2021/07/22 10:51,30.1,,
2021/07/22 10:52,30.2,,
2021/07/22 10:53,30.3,,
2021/07/22 10:54,30.3,,
2021/07/22 10:55,30.4,,
2021/07/22 10:56,30.5,,
2021/07/22 10:57,30.5,,
2021/07/22 10:58,30.5,,
2021/07/22 10:59,30.6,,
2021/07/22 11:00,30.5,,
2021/07/22 11:01,30.5,,
2021/07/22 11:02,30.6,,
2021/07/22 11:03,30.6,,
2021/07/22 11:04,30.6,,
2021/07/22 11:05,30.6,,
2021/07/22 11:06,30.6,,
2021/07/22 11:07,30.6,,
2021/07/22 11:08,30.7,,
2021/07/22 11:09,30.8,,
2021/07/22 11:10,30.9,,
2021/07/22 11:11,30.9,,
2021/07/22 11:12,30.9,,
2021/07/22 11:13,30.9,,
2021/07/22 11:14,30.9,,
2021/07/22 11:15,30.8,,
2021/07/22 11:16,30.7,,
2021/07/22 11:17,30.6,,
2021/07/22 11:18,30.6,,
2021/07/22 11:19,30.7,,
2021/07/22 11:20,30.7,,
2021/07/22 11:21,30.8,,
2021/07/22 11:22,30.8,,
2021/07/22 11:23,30.8,,
2021/07/22 11:24,30.9,,
2021/07/22 11:25,30.8,,
2021/07/22 11:26,30.9,,
2021/07/22 11:27,30.8,,
2021/07/22 11:28,30.8,,
2021/07/22 11:29,30.7,,
2021/07/22 11:30,30.7,,
2021/07/22 11:31,30.7,,
2021/07/22 11:32,30.8,,
2021/07/22 11:33,30.9,,
2021/07/22 11:34,30.9,,
2021/07/22 11:35,30.9,,
2021/07/22 11:36,30.9,,
2021/07/22 11:37,30.9,,
2021/07/22 11:38,30.8,,
2021/07/22 11:39,30.7,,
2021/07/22 11:40,30.6,,
2021/07/22 11:41,30.6,,
2021/07/22 11:42,30.7,,
2021/07/22 11:43,30.7,,
2021/07/22 11:44,30.8,,
2021/07/22 11:45,30.8,,
2021/07/22 11:46,30.8,,
2021/07/22 11:47,30.8,,
2021/07/22 11:48,30.8,,
2021/07/22 11:49,30.8,,
2021/07/22 11:50,30.7,,
2021/07/22 11:51,30.8,,
2021/07/22 11:52,30.8,,
2021/07/22 11:53,30.8,,
2021/07/22 11:54,30.8,,
2021/07/22 11:55,30.7,,
2021/07/22 11:56,30.7,,
2021/07/22 11:57,30.7,,
2021/07/22 11:58,30.7,,
2021/07/22 11:59,30.8,,
2021/07/22 12:00,30.9,,
2021/07/22 12:01,30.8,,
2021/07/22 12:02,30.8,,
2021/07/22 12:03,30.8,,
2021/07/22 12:04,30.8,,
2021/07/22 12:05,30.8,,
2021/07/22 12:06,30.8,,
2021/07/22 12:07,30.8,,
2021/07/22 12:08,30.7,,
2021/07/22 12:09,30.6,,
2021/07/22 12:10,30.6,,
2021/07/22 12:11,30.5,,
2021/07/22 12:12,30.5,,
2021/07/22 12:13,30.7,,
2021/07/22 12:14,30.8,,
2021/07/22 12:15,30.9,,
2021/07/22 12:16,31.0,,
2021/07/22 12:17,31.0,,
2021/07/22 12:18,31.2,,
2021/07/22 12:19,31.1,,
2021/07/22 12:20,31.0,,
2021/07/22 12:21,31.0,,
2021/07/22 12:22,31.0,,
2021/07/22 12:23,30.9,,
2021/07/22 12:24,30.8,,
2021/07/22 12:25,30.7,,
2021/07/22 12:26,30.7,,
2021/07/22 12:27,30.7,,
2021/07/22 12:28,30.7,,
2021/07/22 12:29,30.6,,
2021/07/22 12:30,30.6,,
2021/07/22 12:31,30.6,,
2021/07/22 12:32,30.6,,
2021/07/22 12:33,30.6,,
2021/07/22 12:34,30.6,,
2021/07/22 12:35,30.7,,
2021/07/22 12:36,30.7,,
2021/07/22 12:37,30.8,,
2021/07/22 12:38,30.9,,
2021/07/22 12:39,30.8,,
2021/07/22 12:40,30.9,,
2021/07/22 12:41,31.0,,
2021/07/22 12:42,31.0,,
2021/07/22 12:43,31.0,,
2021/07/22 12:44,30.9,,
2021/07/22 12:45,30.8,,
2021/07/22 12:46,30.8,,
2021/07/22 12:47,30.8,,
2021/07/22 12:48,30.7,,
2021/07/22 12:49,30.7,,
2021/07/22 12:50,30.7,,
2021/07/22 12:51,30.7,,
2021/07/22 12:52,30.8,,
2021/07/22 12:53,30.8,,
2021/07/22 12:54,30.8,,
2021/07/22 12:55,30.9,,
2021/07/22 12:56,30.9,,
2021/07/22 12:57,30.9,,
2021/07/22 12:58,30.8,,
2021/07/22 12:59,30.8,,
2021/07/22 13:00,30.9,,
2021/07/22 13:01,30.8,,
2021/07/22 13:02,30.7,,
2021/07/22 13:03,30.7,,
2021/07/22 13:04,30.8,,
2021/07/22 13:05,30.8,,
2021/07/22 13:06,30.8,,
2021/07/22 13:07,30.9,,
2021/07/22 13:08,31.0,,
2021/07/22 13:09,31.1,,
2021/07/22 13:10,31.2,,
2021/07/22 13:11,31.3,,
2021/07/22 13:12,31.3,,
2021/07/22 13:13,31.4,,
2021/07/22 13:14,31.4,,
2021/07/22 13:15,31.4,,
2021/07/22 13:16,31.4,,
2021/07/22 13:17,31.2,,
2021/07/22 13:18,31.1,,
2021/07/22 13:19,31.1,,
2021/07/22 13:20,31.1,,
2021/07/22 13:21,31.1,,
2021/07/22 13:22,30.9,,
2021/07/22 13:23,30.6,,
2021/07/22 13:24,30.4,,
2021/07/22 13:25,30.4,,
2021/07/22 13:26,30.3,,
2021/07/22 13:27,30.3,,
2021/07/22 13:28,30.4,,
2021/07/22 13:29,30.4,,
2021/07/22 13:30,30.6,,
2021/07/22 13:31,30.7,,
2021/07/22 13:32,30.6,,
2021/07/22 13:33,30.6,,
2021/07/22 13:34,30.7,,
2021/07/22 13:35,30.7,,
2021/07/22 13:36,30.8,,
2021/07/22 13:37,30.8,,
2021/07/22 13:38,30.9,,
2021/07/22 13:39,30.9,,
2021/07/22 13:40,30.9,,
2021/07/22 13:41,30.9,,
