2021-07-26 00:00,1.65,1.42
2021-07-26 00:01,1.65,1.42
2021-07-26 00:02,1.65,1.42
2021-07-26 00:03,1.65,1.42
2021-07-26 00:04,1.64,1.42
2021-07-26 00:05,1.64,1.41
2021-07-26 00:06,1.64,1.41
2021-07-26 00:07,1.64,1.41
2021-07-26 00:08,1.64,1.41
2021-07-26 00:09,1.64,1.41
2021-07-26 00:10,1.63,1.41
2021-07-26 00:11,1.63,1.40
2021-07-26 00:12,1.63,1.40
2021-07-26 00:13,1.63,1.40
2021-07-26 00:14,1.63,1.40
2021-07-26 00:15,1.63,1.40
2021-07-26 00:16,1.63,1.39
2021-07-26 00:17,1.62,1.39
2021-07-26 00:18,1.62,1.39
2021-07-26 00:19,1.62,1.39
2021-07-26 00:20,1.62,1.39
2021-07-26 00:21,1.62,1.38
2021-07-26 00:22,1.61,1.38
2021-07-26 00:23,1.61,1.38
2021-07-26 00:24,1.60,1.38
2021-07-26 00:25,1.60,1.37
2021-07-26 00:26,1.60,1.37
2021-07-26 00:27,1.59,1.37
2021-07-26 00:28,1.59,1.37
2021-07-26 00:29,1.59,1.37
2021-07-26 00:30,1.58,1.36
2021-07-26 00:31,1.58,1.36
2021-07-26 00:32,1.58,1.36
2021-07-26 00:33,1.57,1.36
2021-07-26 00:34,1.57,1.35
2021-07-26 00:35,1.56,1.35
2021-07-26 00:36,1.56,1.35
2021-07-26 00:37,1.56,1.35
2021-07-26 00:38,1.56,1.34
2021-07-26 00:39,1.55,1.34
2021-07-26 00:40,1.55,1.34
2021-07-26 00:41,1.55,1.34
2021-07-26 00:42,1.55,1.33
2021-07-26 00:43,1.55,1.33
2021-07-26 00:44,1.55,1.33
2021-07-26 00:45,1.54,1.33
2021-07-26 00:46,1.54,1.32
2021-07-26 00:47,1.54,1.32
2021-07-26 00:48,1.54,1.32
2021-07-26 00:49,1.54,1.32
2021-07-26 00:50,1.54,1.32
2021-07-26 00:51,1.54,1.31
2021-07-26 00:52,1.53,1.31
2021-07-26 00:53,1.53,1.31
2021-07-26 00:54,1.53,1.31
2021-07-26 00:55,1.53,1.30
2021-07-26 00:56,1.52,1.30
2021-07-26 00:57,1.52,1.30
2021-07-26 00:58,1.52,1.30
2021-07-26 00:59,1.52,1.29
2021-07-26 01:00,1.51,1.29
2021-07-26 01:01,1.51,1.29
2021-07-26 01:02,1.50,1.29
2021-07-26 01:03,1.50,1.29
2021-07-26 01:04,1.49,1.28
2021-07-26 01:05,1.49,1.28
2021-07-26 01:06,1.48,1.28
2021-07-26 01:07,1.48,1.28
2021-07-26 01:08,1.48,1.27
2021-07-26 01:09,1.48,1.27
2021-07-26 01:10,1.47,1.27
2021-07-26 01:11,1.47,1.27
2021-07-26 01:12,1.47,1.27
2021-07-26 01:13,1.47,1.26
2021-07-26 01:14,1.46,1.26
2021-07-26 01:15,1.46,1.26
2021-07-26 01:16,1.46,1.26
2021-07-26 01:17,1.46,1.25
2021-07-26 01:18,1.46,1.25
2021-07-26 01:19,1.45,1.25
2021-07-26 01:20,1.45,1.25
2021-07-26 01:21,1.45,1.25
2021-07-26 01:22,1.45,1.24
2021-07-26 01:23,1.45,1.24
2021-07-26 01:24,1.45,1.24
2021-07-26 01:25,1.45,1.24
2021-07-26 01:26,1.44,1.23
2021-07-26 01:27,1.44,1.23
2021-07-26 01:28,1.44,1.23
2021-07-26 01:29,1.44,1.23
2021-07-26 01:30,1.43,1.22
2021-07-26 01:31,1.43,1.22
2021-07-26 01:32,1.42,1.22
2021-07-26 01:33,1.42,1.22
2021-07-26 01:34,1.42,1.22
2021-07-26 01:35,1.42,1.21
2021-07-26 01:36,1.41,1.21
2021-07-26 01:37,1.40,1.21
2021-07-26 01:38,1.40,1.21
2021-07-26 01:39,1.39,1.20
2021-07-26 01:40,1.39,1.20
2021-07-26 01:41,1.39,1.20
2021-07-26 01:42,1.39,1.20
2021-07-26 01:43,1.38,1.20
2021-07-26 01:44,1.38,1.19
2021-07-26 01:45,1.38,1.19
2021-07-26 01:46,1.37,1.19
2021-07-26 01:47,1.37,1.19
2021-07-26 01:48,1.37,1.19
2021-07-26 01:49,1.37,1.18
2021-07-26 01:50,1.36,1.18
2021-07-26 01:51,1.36,1.18
2021-07-26 01:52,1.36,1.18
2021-07-26 01:53,1.36,1.18
2021-07-26 01:54,1.37,1.17
2021-07-26 01:55,1.37,1.17
2021-07-26 01:56,1.37,1.17
2021-07-26 01:57,1.37,1.17
2021-07-26 01:58,1.37,1.17
2021-07-26 01:59,1.37,1.16
2021-07-26 02:00,1.37,1.16
2021-07-26 02:01,1.37,1.16
2021-07-26 02:02,1.37,1.16
2021-07-26 02:03,1.36,1.16
2021-07-26 02:04,1.36,1.15
2021-07-26 02:05,1.36,1.15
2021-07-26 02:06,1.36,1.15
2021-07-26 02:07,1.36,1.15
2021-07-26 02:08,1.36,1.15
2021-07-26 02:09,1.35,1.15
2021-07-26 02:10,1.35,1.14
2021-07-26 02:11,1.34,1.14
2021-07-26 02:12,1.34,1.14
2021-07-26 02:13,1.34,1.14
2021-07-26 02:14,1.34,1.14
2021-07-26 02:15,1.33,1.13
2021-07-26 02:16,1.33,1.13
2021-07-26 02:17,1.32,1.13
2021-07-26 02:18,1.32,1.13
2021-07-26 02:19,1.32,1.13
2021-07-26 02:20,1.31,1.13
2021-07-26 02:21,1.31,1.12
2021-07-26 02:22,1.30,1.12
2021-07-26 02:23,1.30,1.12
2021-07-26 02:24,1.30,1.12
2021-07-26 02:25,1.29,1.12
2021-07-26 02:26,1.29,1.12
2021-07-26 02:27,1.29,1.11
2021-07-26 02:28,1.29,1.11
2021-07-26 02:29,1.29,1.11
2021-07-26 02:30,1.29,1.11
2021-07-26 02:31,1.28,1.11
2021-07-26 02:32,1.28,1.11
2021-07-26 02:33,1.28,1.11
2021-07-26 02:34,1.28,1.10
2021-07-26 02:35,1.28,1.10
2021-07-26 02:36,1.28,1.10
2021-07-26 02:37,1.28,1.10
2021-07-26 02:38,1.27,1.10
2021-07-26 02:39,1.27,1.10
2021-07-26 02:40,1.26,1.09
2021-07-26 02:41,1.26,1.09
2021-07-26 02:42,1.26,1.09
2021-07-26 02:43,1.26,1.09
2021-07-26 02:44,1.26,1.09
2021-07-26 02:45,1.26,1.09
2021-07-26 02:46,1.26,1.09
2021-07-26 02:47,1.25,1.09
